ID,Lemme,Vrsta,POS,NEG
ENG30-04081044-n,naslon,n,0.0,0.0
ENG30-02797692-n,"osnov,postolje",n,0.0,0.0
ENG30-04530176-n,uspravna površina,n,0.0,0.0
ENG30-15173479-n,kalendar,n,0.0,0.0
ENG30-13600404-n,mera za površinu,n,0.0,0.0
ENG30-05728024-n,koordinatni sistem,n,0.0,0.0
ENG30-04407686-n,hram,n,0.125,0.0
ENG30-02674879-v,"imitirati,oponašati,izigravati,podražavati",v,0.375,0.0
ENG30-14004317-n,"kretanje,kretnja",n,0.0,0.0
ENG30-06845599-n,"marka,zaštitni znak,brend",n,0.0,0.0
ENG30-03651265-n,prored,n,0.0,0.0
ENG30-13914608-n,"blok,kocka",n,0.0,0.0
ENG30-15145171-n,"dob,uzrast",n,0.0,0.0
ENG30-09460312-n,trag,n,0.0,0.0
ENG30-08303275-n,"konfederacija,federacija",n,0.0,0.0
ENG30-08274718-n,"izviđači,skauti",n,0.0,0.0
ENG30-15256417-n,set,n,0.0,0.0
ENG30-06304671-n,slog,n,0.0,0.0
ENG30-15234764-n,minut,n,0.0,0.0
ENG30-08198398-n,"vojna jedinica,sila,snaga",n,0.0,0.0
ENG30-13608788-n,"jedinica težine,teg",n,0.0,0.0
ENG30-13931889-n,"afera,prisna veza",n,0.375,0.125
ENG30-07447261-n,"prilika,događaj",n,0.0,0.0
ENG30-03313456-n,lice,n,0.0,0.0
ENG30-09827683-n,beba,n,0.0,0.0
ENG30-04910135-n,način,n,0.375,0.125
ENG30-03242713-n,autostrada,n,0.0,0.0
ENG30-10189776-n,"domaćica,gazdarica",n,0.0,0.0
ENG30-02207647-n,"vojnik,ratnik",n,0.0,0.0
ENG30-09989290-n,"dama,gospođa",n,0.125,0.0
ENG30-10291240-n,"model,manekenka",n,0.0,0.0
ENG30-03135532-n,krst,n,0.0,0.0
ENG30-10224578-n,novinar,n,0.0,0.0
ENG30-07218470-n,"izveštaj,studija",n,0.0,0.0
ENG30-03587318-n,ostrvo,n,0.0,0.0
ENG30-01069980-n,post,n,0.0,0.0
ENG30-00012267-v,stvoriti,v,0.0,0.0
ENG30-00042757-n,odlazak,n,0.0,0.0
ENG30-00198451-n,"promocija,unapređenje",n,0.0,0.0
ENG30-00548802-n,"gluma,igra",n,0.0,0.0
ENG30-00431005-n,"šala,pošalica,sprdačina",n,0.875,0.0
ENG30-00893955-n,"priprema,trening",n,0.125,0.0
ENG30-00183879-v,uključiti,v,0.0,0.0
ENG30-00897746-v,pitati,v,0.0,0.0
ENG30-02425112-v,ponuditi se,v,0.25,0.0
ENG30-01769347-n,"arahnida,arahnoid",n,0.125,0.25
ENG30-07993109-n,"biologija,flora i fauna",n,0.0,0.0
ENG30-02449847-v,"uključiti,uvesti",v,0.0,0.0
ENG30-02502536-v,pustiti,v,0.0,0.0
ENG30-02898711-n,most,n,0.0,0.0
ENG30-14066203-n,"kolaps,klonulost,malaksalost",n,0.25,0.5
ENG30-07999699-n,skup,n,0.0,0.0
ENG30-00192613-n,"ušteda,štednja",n,0.0,0.0
ENG30-00072261-n,"mrlja,brljotina",n,0.0,0.0
ENG30-00418903-n,"iskorišćavanje,iživljavanje",n,0.0,0.0
ENG30-00757080-n,"greh,grehota",n,0.0,0.0
ENG30-00898518-n,predstavljanje,n,0.0,0.0
ENG30-03850966-n,opijum,n,0.0,0.0
ENG30-03597469-n,nakit,n,0.125,0.0
ENG30-00127286-n,prolaz,n,0.0,0.0
ENG30-10378412-n,"manipulator,manipulant,operater",n,0.0,0.0
ENG30-02691156-n,avion,n,0.0,0.0
ENG30-03512147-n,helikopter,n,0.0,0.0
ENG30-02692232-n,"aerodrom,vazdušna luka",n,0.0,0.0
ENG30-10249459-n,"organ reda,službenik bezbednosti,milicioner",n,0.0,0.0
ENG30-00652069-n,poseta,n,0.0,0.0
ENG30-08674739-n,obrađeno zemljište,n,0.0,0.0
ENG30-03686130-n,"tavan,potkrovlje",n,0.0,0.0
ENG30-03984908-n,"puškarnica,bočni otvor",n,0.0,0.0
ENG30-03526198-n,rupa,n,0.125,0.0
ENG30-04588365-n,prozor,n,0.0,0.0
ENG30-09362469-n,"usta,ralje",n,0.0,0.0
ENG30-07169098-n,poziv,n,0.0,0.0
ENG30-08274565-n,"buljuk,bataljon",n,0.0,0.0
ENG30-10341660-n,mutant,n,0.0,0.0
ENG30-08293982-n,"svrstavanje,alijansa,koalicija",n,0.0,0.0
ENG30-08242799-n,"ljudstvo,radna snaga",n,0.0,0.0
ENG30-00517728-n,"festival,fešta",n,0.0,0.0
ENG30-06212839-n,"ideologija,političko opredeljenje",n,0.0,0.0
ENG30-03727274-n,"master,original",n,0.0,0.0
ENG30-03590306-n,navlaka,n,0.0,0.0
ENG30-00759500-n,"panika,užas,strava",n,0.0,0.0
ENG30-15270245-n,termin,n,0.0,0.0
ENG30-13861050-n,ravnina,n,0.0,0.0
ENG30-15134490-n,protezanje,n,0.0,0.0
ENG30-00757730-n,smrtni greh,n,0.375,0.125
ENG30-07298982-n,"udarac,udar,šok",n,0.0,0.75
ENG30-05942888-n,"ubeđenje,uverenje",n,0.0,0.625
ENG30-07448038-n,"metež,tulum",n,0.0,0.0
ENG30-00324384-n,"uspon,uzlazak",n,0.0,0.0
ENG30-09394007-n,planeta,n,0.0,0.0
ENG30-02152991-n,divljač,n,0.0,0.0
ENG30-02152881-n,"plen,lovina",n,0.0,0.0
ENG30-00966809-v,"izvestiti,prijaviti",v,0.125,0.0
ENG30-00965687-v,"prijaviti se,javiti se",v,0.0,0.0
ENG30-11439690-n,oblak,n,0.0,0.0
ENG30-07472657-n,trka,n,0.125,0.0
ENG30-15119536-n,"sadašnjica,sadašnjost",n,0.0,0.0
ENG30-00028280-a,"dat,odobren",a,0.0,0.0
ENG30-14856263-n,"otpad,otpadak",n,0.125,0.0
ENG30-05813229-n,"ljubav,strast",n,0.375,0.0
ENG30-09358550-n,mesec,n,0.125,0.0
ENG30-13083023-n,kućna biljka,n,0.0,0.0
ENG30-13083306-n,baštenska biljka,n,0.0,0.0
ENG30-02206856-n,pčela,n,0.0,0.0
ENG30-01922303-n,crv,n,0.0,0.0
ENG30-02330245-n,miš,n,0.0,0.0
ENG30-00494768-n,poker,n,0.0,0.0
ENG30-01317541-n,domaća životinja,n,0.0,0.125
ENG30-02322213-n,stopalo,n,0.0,0.0
ENG30-03128519-n,"krema,mast",n,0.0,0.0
ENG30-10317007-n,oficir,n,0.0,0.0
ENG30-13085113-n,korov,n,0.0,0.0
ENG30-13471206-n,ekonomski proces,n,0.0,0.0
ENG30-14398067-n,psihoza,n,0.125,0.5
ENG30-04328946-n,skladišni prostor,n,0.0,0.0
ENG30-13482330-n,tok,n,0.0,0.0
ENG30-00797878-n,smeo poduhvat,n,0.125,0.0
ENG30-06647206-n,"zapis,svedočanstvo",n,0.0,0.0
ENG30-01363648-v,"naneti,namazati",v,0.0,0.0
ENG30-01762283-v,"uzbuditi,napaliti,zagrejati",v,0.5,0.125
ENG30-05076472-n,"kompozicija,sastav",n,0.0,0.0
ENG30-00764032-v,okončati raspravu,v,0.0,0.0
ENG30-04381994-n,stoni pribor,n,0.0,0.0
ENG30-03439064-n,staklarija,n,0.0,0.0
ENG30-08593130-n,granica,n,0.0,0.0
ENG30-02171664-v,"škripati,cvileti,cikati,cičati",v,0.0,0.0
ENG30-02541251-v,"koristiti,služiti",v,0.0,0.125
ENG30-00104868-v,"izbaciti,izrigati,izbljunuti",v,0.0,0.0
ENG30-00458471-v,"fermentirati,ukiseliti se,vreti",v,0.0,0.25
ENG30-01490336-v,"puniti,nabiti",v,0.0,0.0
ENG30-01224744-v,"manipulisati,operisati",v,0.0,0.0
ENG30-00236999-v,"ukuvati,koncentrisati",v,0.0,0.0
ENG30-02072849-v,"proteći,prominuti,isteći",v,0.0,0.0
ENG30-00374135-v,zalediti se,v,0.0,0.0
ENG30-01046059-v,"urlati,zavijati",v,0.0,0.0
ENG30-02373785-v,"istaknuti se,afirmisati se",v,0.0,0.0
ENG30-08546183-n,"okrug,srez",n,0.0,0.0
ENG30-15224156-n,vremenski rok,n,0.0,0.0
ENG30-03046257-n,"sat,časovnik",n,0.0,0.0
ENG30-03154446-n,alat za rezanje,n,0.0,0.0
ENG30-02954938-n,čep,n,0.0,0.0
ENG30-02814860-n,"svetionik,svetlo",n,0.0,0.0
ENG30-08110373-n,vrsta,n,0.0,0.0
ENG30-09765278-n,"glumac,histrion",n,0.0,0.0
ENG30-15248269-n,epoha,n,0.0,0.0
ENG30-08359949-n,politička jedinica,n,0.0,0.0
ENG30-00787061-n,"pokušaj,okušaj,ogled",n,0.0,0.0
ENG30-14985383-n,"farba,boja",n,0.0,0.0
ENG30-05840650-n,"varijanta,verzija",n,0.0,0.0
ENG30-03215749-n,pregrada,n,0.0,0.0
ENG30-15180528-n,vremenski trenutak,n,0.375,0.0
ENG30-07308563-n,"detonacija,eksplozija",n,0.0,0.0
ENG30-09247410-n,oblak,n,0.0,0.0
ENG30-06879180-n,demonstracija,n,0.5,0.0
ENG30-07348399-n,"podizanje,porast",n,0.0,0.0
ENG30-03899328-n,putanja,n,0.0,0.0
ENG30-04928903-n,"način,stil",n,0.0,0.0
ENG30-02671062-n,"prilaz,priključak",n,0.0,0.0
ENG30-03234306-n,crtež,n,0.0,0.0
ENG30-02309337-n,gusenica,n,0.0,0.125
ENG30-02376542-n,ždrebe,n,0.0,0.0
ENG30-13983515-n,"mrak,tama",n,0.125,0.5
ENG30-00048225-n,"dolazak,ispunjenje",n,0.0,0.0
ENG30-00010241-v,reagovati refleksno,v,0.0,0.0
ENG30-02641957-v,"zakasniti,odocniti",v,0.0,0.0
ENG30-01083077-n,"distribucija,raspodela",n,0.0,0.0
ENG30-00876737-n,čulna aktivnost,n,0.0,0.0
ENG30-05869584-n,celina,n,0.0,0.0
ENG30-08436759-n,"flora,biljni svet,vegetacija",n,0.0,0.0
ENG30-00766234-n,"zločin,kršenje zakona",n,0.0,0.0
ENG30-09758885-n,"upravitelj na univerzitetu,rukovodilac na univerzitetu",n,0.0,0.0
ENG30-04428920-n,prorez,n,0.0,0.0
ENG30-04587648-n,prozor,n,0.0,0.0
ENG30-09410928-n,"razrez,poderotina",n,0.0,0.0
ENG30-13836550-n,"izdignutost,elevacija",n,0.0,0.0
ENG30-07946851-n,neprijatelj,n,0.0,0.0
ENG30-00468480-n,fudbal,n,0.0,0.0
ENG30-05827684-n,"podstrek,podsticaj,stimulans,stimulus,input",n,0.0,0.0
ENG30-03509025-n,"sistem za grejanje,grejanje",n,0.0,0.0
ENG30-04550840-n,vrsta proizvoda,n,0.0,0.0
ENG30-00730247-n,zadatak,n,0.0,0.0
ENG30-02160552-v,zračiti,v,0.0,0.0
ENG30-00234892-n,"preokret,obrt",n,0.0,0.0
ENG30-07475870-n,"nazadak,uzmak",n,0.0,0.25
ENG30-03899533-n,puteljak,n,0.0,0.125
ENG30-05637965-n,veština,n,0.375,0.125
ENG30-03959936-n,ploča,n,0.0,0.0
ENG30-05581349-n,ploča,n,0.0,0.0
ENG30-07300960-n,"slučajnost,slučaj",n,0.0,0.125
ENG30-06738281-n,objašnjenje,n,0.0,0.0
ENG30-11418460-n,sreća,n,0.25,0.0
ENG30-15136147-n,"nedelja,sedmica",n,0.0,0.0
ENG30-15169873-n,"sedmica,nedelja",n,0.0,0.0
ENG30-10084295-n,"dete,devojčica",n,0.125,0.0
ENG30-07510625-n,šok,n,0.0,0.75
ENG30-00802238-n,rizik,n,0.0,0.625
ENG30-01096497-v,"funkcionisati,delovati",v,0.0,0.0
ENG30-05850624-n,"aspekt,vid,strana",n,0.0,0.0
ENG30-07366289-n,"odstupanje,devijacija",n,0.0,0.375
ENG30-00431552-n,"razbibriga,hobi",n,0.125,0.0
ENG30-02481819-v,imati poverenja,v,0.25,0.0
ENG30-07417644-n,kriza,n,0.0,0.0
ENG30-08226699-n,"naselje,gradić,selo,varoš",n,0.0,0.0
ENG30-08665504-n,varoš,n,0.0,0.0
ENG30-00306900-n,"etapa,deo puta",n,0.0,0.0
ENG30-15290337-n,"faza,etapa",n,0.0,0.0
ENG30-01066163-n,"zakašnjenje,odocnjenje",n,0.0,0.0
ENG30-10373801-n,federalni agent,n,0.0,0.0
ENG30-04516874-n,priključak,n,0.0,0.0
ENG30-08238660-n,"klasa,generacija,godina",n,0.0,0.0
ENG30-08369406-n,"vršnjaci,savremenici,generacija",n,0.0,0.0
ENG30-07450651-n,slavlje,n,0.0,0.0
ENG30-09257011-n,ugao,n,0.0,0.0
ENG30-01992503-v,"ići,prolaziti,odmicati,nastaviti",v,0.0,0.0
ENG30-08481184-n,domaćin,n,0.0,0.0
ENG30-07308889-n,slučaj,n,0.0,0.0
ENG30-01209135-v,"pogoditi,dohvatiti",v,0.0,0.0
ENG30-00423702-v,"prikazati se,izniknuti,izroniti",v,0.25,0.0
ENG30-03786417-n,morfijum,n,0.25,0.0
ENG30-14802450-n,čelik,n,0.0,0.0
ENG30-05790944-n,"alternativa,izbor,opcija",n,0.0,0.125
ENG30-13375891-n,"avans,predujam",n,0.0,0.0
ENG30-00430606-n,igra,n,0.0,0.0
ENG30-01384687-n,"parazit,nametnik",n,0.0,0.25
ENG30-01385527-n,domaćin,n,0.0,0.25
ENG30-01317089-n,tovarna životinja,n,0.0,0.0
ENG30-01317391-n,tegleća marva,n,0.0,0.0
ENG30-06343117-n,plemićka titula,n,0.0,0.0
ENG30-09403427-n,duga,n,0.0,0.0
ENG30-04523525-n,svod,n,0.0,0.0
ENG30-04611154-n,dizel depo,n,0.0,0.0
ENG30-08523483-n,"centar,središte,srce",n,0.0,0.0
ENG30-08640739-n,"letovalište,zimovalište,mesto za odmor",n,0.0,0.0
ENG30-08430568-n,?line,n,0.0,0.0
ENG30-08431437-n,red,n,0.0,0.0
ENG30-08426461-n,formacija,n,0.0,0.0
ENG30-08457976-n,serija,n,0.0,0.0
ENG30-04447443-n,"toaleta,pribor za toaletu",n,0.0,0.0
ENG30-05308655-n,kruna,n,0.0,0.0
ENG30-08469457-n,"naturalizam,realizam",n,0.0,0.0
ENG30-10569744-n,"sekretar,sekretarica",n,0.0,0.0
ENG30-08244062-n,"banda,mafija",n,0.0,0.0
ENG30-00464651-n,igra na otvorenom,n,0.0,0.0
ENG30-00978413-n,bombardovanje,n,0.0,0.0
ENG30-00977301-n,udar,n,0.0,0.25
ENG30-00064504-n,hit,n,0.625,0.0
ENG30-06206800-n,"poštovanje,respekt",n,0.75,0.0
ENG30-04983122-n,zvučnost,n,0.0,0.0
ENG30-10298482-n,majstor,n,0.0,0.125
ENG30-10066732-n,"sudija,ocenjivač",n,0.25,0.25
ENG30-04490091-n,"kamion,šleper,tegljač",n,0.25,0.0
ENG30-15266034-n,"rani dani,mladost",n,0.0,0.0
ENG30-07848338-n,"maslac,maslo,puter,buter",n,0.0,0.0
ENG30-02866578-n,bomba,n,0.0,0.0
ENG30-07208708-n,"žalba,pritužba,prigovor",n,0.0,0.125
ENG30-07185870-n,"želja,zahtev",n,0.0,0.0
ENG30-07154330-n,"idiom,fraza",n,0.0,0.0
ENG30-13867492-n,amorfan oblik,n,0.25,0.25
ENG30-08568719-n,"ekvator,polutar",n,0.0,0.0
ENG30-03219135-n,lutka,n,0.0,0.0
ENG30-08439022-n,"džungla,prašuma",n,0.0,0.125
ENG30-02908217-n,četka,n,0.0,0.0
ENG30-05645199-n,"blokada,mentalna blokada",n,0.0,0.625
ENG30-06202686-n,"nepristrasnost,objektivnost",n,0.0,0.0
ENG30-00439043-n,deljenje akcija,n,0.0,0.0
ENG30-14560612-n,raspadnutost,n,0.0,0.25
ENG30-08273843-n,"klapa,družina,ekipa",n,0.0,0.0
ENG30-00721141-n,maska,n,0.0,0.0
ENG30-02151625-n,"krilo,krilce",n,0.0,0.0
ENG30-03763133-n,vojni objekat,n,0.0,0.0
ENG30-07337390-n,"fluktuacija,varijacija,kolebanje",n,0.0,0.0
ENG30-07193184-n,ispitivanje,n,0.0,0.0
ENG30-05821246-n,izuzetak,n,0.0,0.625
ENG30-04401088-n,"telefon,telefonski aparat",n,0.0,0.0
ENG30-03294048-n,"oprema,deo opreme,pribor",n,0.0,0.0
ENG30-04577769-n,"bič,korbač",n,0.0,0.0
ENG30-06208021-n,"usmerenost,orijentacija",n,0.0,0.0
ENG30-00015388-n,životinja,n,0.0,0.375
ENG30-02748618-n,"Bajerov aspirin,acetisal,acetilosalicilna kiselina,aspirin",n,0.0,0.0
ENG30-03816849-n,ručni rad,n,0.0,0.0
ENG30-00786887-n,nastojanje,n,0.0,0.0
ENG30-03104594-n,"kopija,imitacija,reprodukcija",n,0.0,0.0
ENG30-04624826-n,"srce,raspoloženje",n,0.5,0.0
ENG30-07181935-n,"rasprava,raspra,prepirka",n,0.25,0.5
ENG30-00658052-v,"rangovati,rangirati,raspoređivati",v,0.125,0.25
ENG30-01029852-v,staviti natpis,v,0.0,0.0
ENG30-01030132-v,imenovati,v,0.0,0.0
ENG30-01028748-v,nazvati,v,0.25,0.0
ENG30-02397637-v,"unaprediti,promovisati,promaknuti",v,0.25,0.0
ENG30-01357831-v,"prikovati,pribiti",v,0.0,0.0
ENG30-01126051-v,prepadnuti,v,0.0,0.0
ENG30-00829378-n,"briga,starateljstvo,zaštita",n,0.0,0.0
ENG30-04835028-n,"egocentričnost,egoizam,samoživost,sebičnost",n,0.0,0.0
ENG30-09452653-n,"pojas,traka",n,0.0,0.0
ENG30-01540844-v,"primiti,upiti",v,0.0,0.0
ENG30-02733334-v,"sijati,blistati",v,0.25,0.0
ENG30-00728617-v,shvatati,v,0.375,0.0
ENG30-02674564-v,"iskakati,štrčati",v,0.625,0.0
ENG30-02724417-v,"imati veze,biti u vezi",v,0.25,0.0
ENG30-00014549-v,kretati se,v,0.0,0.0
ENG30-02439501-v,upravljati,v,0.125,0.0
ENG30-02253956-v,dugovati,v,0.0,0.0
ENG30-02737876-v,"spadati,ići",v,0.0,0.0
ENG30-02450256-v,učestvovati,v,0.0,0.0
ENG30-02690708-v,ležati,v,0.0,0.0
ENG30-02704928-v,trajati,v,0.0,0.0
ENG30-01127795-v,braniti se,v,0.0,0.0
ENG30-00688377-v,"računati,uzdati se,osloniti se,verovati,kleti se",v,0.375,0.0
ENG30-01811441-v,nadati se,v,0.625,0.25
ENG30-02702508-v,"koštati,stajati",v,0.0,0.0
ENG30-01543123-v,sesti,v,0.0,0.0
ENG30-02247390-v,"dobiti,doneti,prodati se",v,0.0,0.0
ENG30-02669789-v,biti dovoljan,v,0.0,0.5
ENG30-02737724-v,uklapati se,v,0.75,0.0
ENG30-02714974-v,"bujati,vrveti",v,0.0,0.0
ENG30-02634567-v,"proizilaziti,ishoditi",v,0.0,0.0
ENG30-02717102-v,nositi,v,0.0,0.0
ENG30-01432601-v,"nositi,prenositi",v,0.0,0.0
ENG30-02349945-v,snositi troškove,v,0.0,0.0
ENG30-01879251-v,pulsirati,v,0.0,0.0
ENG30-01787106-v,"razljutiti se,naljutiti se,pobesneti",v,0.0,0.125
ENG30-01763829-v,"smiriti se,ohladiti se,stišati se",v,0.125,0.25
ENG30-00859153-v,"razvedriti se,razgaliti se",v,0.5,0.125
ENG30-00445169-v,stvrdnuti se,v,0.0,0.0
ENG30-00418563-v,ukočiti se,v,0.0,0.0
ENG30-00876874-n,opažanje,n,0.375,0.0
ENG30-01526139-v,"zahuktati se,uključiti se",v,0.0,0.0
ENG30-02439281-v,"prići,pristupiti,uhvatiti se,latiti se",v,0.0,0.0
ENG30-02069355-a,"osim,sem",a,0.0,0.0
ENG30-05122557-n,"većina,glavnina",n,0.0,0.0
ENG30-05954894-n,vrednosti,n,0.0,0.0
ENG30-05320362-n,"sočivo,leća",n,0.0,0.0
ENG30-00644366-n,pretres,n,0.0,0.0
ENG30-05217859-n,"telo,leš",n,0.0,0.0
ENG30-03005285-n,luster,n,0.0,0.0
ENG30-01785395-v,briznuti,v,0.0,0.0
ENG30-01608508-v,okrznuti,v,0.0,0.0
ENG30-14292090-n,"prelom,fraktura",n,0.0,0.25
ENG30-00875806-v,"podneti,predložiti",v,0.125,0.0
ENG30-00556593-v,"dovesti,uvući",v,0.0,0.0
ENG30-00964911-v,"inicirati,otvoriti",v,0.0,0.0
ENG30-01231980-n,koncentracija,n,0.0,0.0
ENG30-00378042-v,paliti,v,0.0,0.0
ENG30-00196364-v,sažeći,v,0.0,0.0
ENG30-00964694-v,"razgovarati,pričati",v,0.0,0.0
ENG30-00009147-v,"mitariti se,linjati se",v,0.0,0.0
ENG30-00543016-v,uhvatiti,v,0.0,0.0
ENG30-02154312-v,"ugledati,spaziti,opaziti",v,0.0,0.0
ENG30-02123424-v,"probosti,žigati",v,0.0,0.875
ENG30-01779165-v,"uplašiti,prestrašiti,prestraviti",v,0.375,0.0
ENG30-02348568-v,"poslati,dati",v,0.25,0.0
ENG30-01481154-v,obesiti,v,0.0,0.375
ENG30-05194151-n,uticaj,n,0.25,0.0
ENG30-02034300-v,"skrenuti,odstupiti",v,0.0,0.0
ENG30-00548616-v,"prebaciti se,preći",v,0.0,0.0
ENG30-13457378-n,"smanjenje,pad",n,0.0,0.0
ENG30-07355887-n,"smanjenje,opadanje",n,0.0,0.0
ENG30-01250908-v,"derati,iskrzati,trljati",v,0.0,0.25
ENG30-00074558-v,"vezati,sapeti",v,0.0,0.5
ENG30-01481360-v,"obesiti,okačti",v,0.0,0.0
ENG30-02432530-v,"organizovati,urediti",v,0.0,0.0
ENG30-02097800-v,pustiti,v,0.0,0.0
ENG30-00447309-v,"rastopiti,rastvoriti",v,0.0,0.0
ENG30-01909978-v,"prevrnuti,izvrnuti,iskrenuti",v,0.0,0.0
ENG30-00157081-n,uticaj,n,0.25,0.5
ENG30-00347652-n,"trzaj,pokret",n,0.0,0.0
ENG30-00169458-v,presvući se,v,0.0,0.0
ENG30-00445711-v,"smrznuti se,slediti se",v,0.0,0.0
ENG30-00271263-n,"uniženje,degradacija",n,0.25,0.0
ENG30-01059743-v,"njistati,njiskati,rzati",v,0.0,0.0
ENG30-04767347-n,"regularnost,pravilnost",n,0.0,0.5
ENG30-00370412-v,"ohladiti,rashladiti",v,0.0,0.0
ENG30-01196037-v,"apstinirati,uzdržati se,zazirati",v,0.0,0.375
ENG30-00036362-v,"prati,isprati",v,0.0,0.0
ENG30-01535246-v,prati,v,0.0,0.0
ENG30-05804793-n,znanje,n,0.125,0.25
ENG30-01242832-v,"zalupiti,tresnuti",v,0.25,0.0
ENG30-02876084-n,prednji deo odeće,n,0.0,0.0
ENG30-02587532-v,"izboriti se,snaći se,izmoći",v,0.0,0.0
ENG30-00764902-v,"pomiriti se,izmiriti se,izgladiti,smiriti",v,0.0,0.0
ENG30-03748886-n,"roba,artikal,proizvod",n,0.0,0.0
ENG30-01031256-v,"pisati,dopisivati se",v,0.0,0.0
ENG30-00992041-v,"gestikulirati,mrdati",v,0.0,0.0
ENG30-06251781-n,"transmisija,prenos",n,0.0,0.0
ENG30-07109019-n,slušna komunikacija,n,0.0,0.0
ENG30-06873252-n,vizuelna komunikacija,n,0.0,0.0
ENG30-09947232-n,kompozitor,n,0.0,0.0
ENG30-10339966-n,muzičar,n,0.0,0.0
ENG30-02264967-v,bilansirati,v,0.0,0.0
ENG30-01049266-n,kamuflaža,n,0.0,0.0
ENG30-04846770-n,"moralnost,pravičnost",n,0.875,0.125
ENG30-02735753-v,"pasovati,stajati",v,0.125,0.0
ENG30-02236624-v,"primiti,prihvatiti,uzeti",v,0.0,0.0
ENG30-00579622-a,velik,a,0.5,0.0
ENG30-00877559-v,savetovati se,v,0.0,0.0
ENG30-02700867-v,"držati,sadržati",v,0.0,0.0
ENG30-01092366-v,"boriti se,tući se",v,0.0,0.25
ENG30-01053617-n,boravak,n,0.0,0.0
ENG30-02308741-v,"priložiti,pridodati",v,0.125,0.0
ENG30-02579447-v,"pokvariti,iskvariti,korumpirati,demoralisati,pervertirati,profanisati",v,0.0,0.625
ENG30-03380867-n,obuća,n,0.0,0.0
ENG30-01672432-v,"stvoriti,roditi",v,0.0,0.0
ENG30-01697816-v,stvoriti verbalno,v,0.0,0.0
ENG30-00419908-n,"zlostavljanje,zlostava",n,0.125,0.75
ENG30-00066025-v,"jecati,cmizdriti",v,0.0,0.25
ENG30-02829696-n,"krivina,zavoj",n,0.0,0.0
ENG30-08401554-n,klijentela,n,0.0,0.0
ENG30-01309143-v,"izgrebati,oderati,zguliti",v,0.0,0.0
ENG30-01374020-v,"pokvasiti,poprskati,smočiti",v,0.0,0.0
ENG30-00214951-v,"namočiti,smočiti",v,0.0,0.0
ENG30-00940870-a,"zvaničan,jasan",a,0.5,0.0
ENG30-13509196-n,gubitak,n,0.0,0.0
ENG30-00830761-v,"predavati,besediti",v,0.0,0.0
ENG30-08438223-n,"grm,žbun,makija",n,0.0,0.0
ENG30-02316097-v,"razbaštiniti,razvlastiti",v,0.0,0.125
ENG30-02573275-v,"prevariti,zavarati",v,0.0,0.0
ENG30-00626800-a,materijalan,a,0.0,0.0
ENG30-00520019-v,"uznemiriti,prekinuti",v,0.0,0.375
ENG30-00272713-n,demoralizacija,n,0.375,0.0
ENG30-00999245-n,"kalibracija,standardizacija",n,0.125,0.0
ENG30-00647094-v,"izmeriti,premeriti",v,0.0,0.0
ENG30-00948071-v,"izbrojati,brojati",v,0.0,0.125
ENG30-02944459-n,kamuflaža,n,0.0,0.0
ENG30-02620213-v,"pasti,poginuti",v,0.0,0.0
ENG30-06671484-n,savet,n,0.0,0.0
ENG30-05720248-n,"buka,halabuka,graja,larma,galama",n,0.5,0.0
ENG30-00421691-v,"ispariti,izbledeti,proći,minuti",v,0.0,0.125
ENG30-08401819-n,"rulja,svetina,gomila",n,0.0,0.0
ENG30-02632167-v,pokazati,v,0.5,0.0
ENG30-07903208-n,brendi,n,0.0,0.0
ENG30-02070030-a,"drugi,drugačiji,drukčiji",a,0.0,0.0
ENG30-02445509-v,"voditi,provoditi",v,0.0,0.0
ENG30-01095218-v,služiti,v,0.0,0.0
ENG30-02513989-v,"postupiti nepravično,učiniti nažao",v,0.0,0.75
ENG30-00202816-n,reakcija,n,0.0,0.0
ENG30-01222645-v,"saviti,izvrnuti",v,0.0,0.0
ENG30-05698982-n,"neverica,odbacivanje,skepsa",n,0.375,0.0
ENG30-02756098-n,"toaleta,haljina",n,0.0,0.125
ENG30-04509592-n,uniforma,n,0.0,0.0
ENG30-02930766-n,taksi,n,0.0,0.0
ENG30-00363110-v,"ostaviti se,okaniti se",v,0.0,0.0
ENG30-01297401-v,prstenovati,v,0.0,0.0
ENG30-01363482-v,premazati,v,0.0,0.0
ENG30-02463403-n,krsta,n,0.0,0.0
ENG30-02290196-v,zaraditi,v,0.125,0.0
ENG30-02289295-v,"zaraditi,profitirati,realizovati",v,0.0,0.0
ENG30-07186828-n,apel,n,0.0,0.0
ENG30-01166351-v,obedovati,v,0.0,0.0
ENG30-01797347-v,"tugovati,žalovati",v,0.0,0.5
ENG30-04462407-n,remen,n,0.0,0.0
ENG30-02664234-v,zavisiti,v,0.0,0.0
ENG30-02172888-v,"bučati,praviti buku,odzvoniti",v,0.0,0.0
ENG30-07505871-n,"udaljenost,distanca",n,0.0,0.125
ENG30-02260362-v,"trgovati,prodati,preprodati",v,0.0,0.0
ENG30-04284735-n,sportska oprema,n,0.125,0.0
ENG30-03472232-n,gimnastička sprava,n,0.0,0.0
ENG30-03446832-n,oprema za golf,n,0.0,0.0
ENG30-06256697-n,stranica,n,0.0,0.0
ENG30-00366858-v,ispariti,v,0.0,0.0
ENG30-05814162-n,sveukupnost,n,0.0,0.0
ENG30-06885083-n,"lična isprava,identifikacija",n,0.0,0.0
ENG30-00745005-n,"sagrešenje,zlodelo,nepočinstvo",n,0.0,0.0
